0,10
1,25
2,10
3,4
4,39
5,14
6,6
7,27
8,21
9,80
10,27
11,4
12,21
13,5
14,40
15,7
16,42
17,61
18,51
19,4
20,4
21,59
22,60
23,27
24,17
25,80
26,14
27,21
28,21
29,8
30,23
31,9
32,78
33,32
34,39
35,70
36,10
37,20
38,12
39,19
40,5
41,46
42,4
43,38
44,59
45,8
46,4
47,109
48,21
49,8
50,8
51,15
52,118
53,8
54,5
55,13
56,12
57,87
58,42
59,14
60,7
61,99
62,19
63,5
64,24
65,5
66,12
67,14
68,13
69,10
70,5
71,8
72,51
73,8
74,35
75,17
76,7
77,28
78,6
79,9
80,17
81,23
82,19
83,6
84,7
85,9
86,11
87,13
88,4
89,45
90,8
91,86
92,44
93,4
94,19
95,16
96,30
97,4
98,21
99,15
100,21
101,26
102,23
103,9
104,12
105,9
106,24
107,7
108,16
109,16
110,18
111,12
112,13
113,19
114,7
115,17
116,100
117,44
118,21
119,12
120,14
121,11
122,110
123,4
124,14
125,10
126,34
127,4
128,31
129,27
130,59
131,17
132,34
133,36
134,14
135,75
136,40
137,13
138,49
139,11
140,4
141,9
142,13
143,6
144,7
145,85
146,37
147,112
148,109
149,46
150,94
151,4
152,5
153,8
154,19
155,29
156,85
157,4
158,7
159,4
160,59
161,21
162,101
163,5
164,22
165,82
166,11
167,5
168,105
169,17
170,4
171,4
172,106
173,19
174,63
175,15
176,8
177,23
178,22
179,11
180,60
181,16
182,20
183,16
184,10
185,24
186,83
187,14
188,6
189,30
190,6
191,102
192,48
193,11
194,132
195,6
196,4
197,75
198,80
199,5
200,17
201,117
202,25
203,89
204,30
205,6
206,4
207,36
208,5
209,22
210,7
211,22
212,4
213,33
214,6
215,129
216,4
217,17
218,7
219,20
220,5
221,16
222,51
223,40
224,100
225,4
226,5
227,6
228,42
229,35
230,19
231,18
232,10
233,5
234,88
235,12
236,33
237,51
238,14
239,28
240,11
241,54
242,6
243,17
244,126
245,5
246,6
247,6
248,22
249,4
250,14
251,12
252,10
253,4
254,48
255,19
256,10
257,29
258,27
259,30
260,70
261,21
262,18
263,96
264,19
265,10
266,26
267,52
268,6
269,25
270,62
271,96
272,37
273,29
274,17
275,4
276,4
277,39
278,9
279,10
280,22
281,5
282,5
283,94
284,27
285,8
286,20
287,11
288,14
289,6
290,20
291,8
292,63
293,9
294,38
295,19
296,17
297,5
298,20
299,49
300,71
301,128
302,41
303,5
304,31
305,38
306,36
307,105
308,24
309,44
310,4
311,11
312,5
313,58
314,4
315,15
316,4
317,4
318,122
319,4
320,44
