0,10
1,25
2,10
3,4
4,39
5,14
6,6
7,27
8,21
9,80
10,27
11,4
12,21
13,5
14,40
15,7
16,42
17,61
18,51
19,4
20,4
21,59
22,60
23,27
24,17
25,80
26,14
27,21
28,21
29,8
30,23
31,9
32,78
33,32
34,39
35,70
36,10
37,20
38,12
39,19
40,5
41,46
42,4
43,38
44,59
45,8
46,4
47,109
48,21
49,8
50,8
51,15
52,118
53,8
54,5
55,13
56,12
57,87
58,42
59,14
60,301
61,253
62,264
63,301
64,301
65,301
66,271
67,301
68,277
69,301
70,301
71,188
72,227
73,301
74,289
75,301
76,239
77,259
78,269
79,301
80,301
81,238
82,301
83,301
84,219
85,227
86,301
87,301
88,165
89,266
