0,60,4
0,61,2
0,62,2
0,63,3
0,64,4
0,65,2
0,66,4
0,67,4
0,68,3
0,69,3
0,70,4
0,71,3
0,72,3
0,73,3
0,74,4
0,75,3
0,76,2
0,77,3
0,78,4
0,79,3
0,80,2
0,81,2
0,82,4
0,83,4
0,84,2
0,85,4
0,86,3
0,87,3
0,88,3
0,89,2
1,78,3
1,60,4
1,80,2
2,64,4
2,65,4
2,82,2
3,86,3
4,64,4
4,78,1
4,87,0
4,63,2
4,69,3
5,74,4
5,85,4
5,70,3
5,62,4
5,63,4
5,80,2
6,82,3
7,83,3
7,78,3
7,87,4
8,81,3
8,64,3
8,83,4
8,89,3
8,87,4
8,63,3
9,81,4
9,65,4
9,68,4
9,70,4
9,82,3
9,89,4
9,66,2
9,67,4
9,62,4
9,69,4
9,80,3
9,71,3
9,73,4
9,74,4
9,85,3
9,64,3
9,75,3
9,79,4
9,83,3
9,77,3
9,87,2
9,63,3
9,72,4
9,86,4
10,65,4
10,67,4
10,78,4
10,80,2
10,73,4
10,64,0
10,75,3
11,60,3
11,67,4
11,69,4
12,65,3
12,66,4
12,69,3
12,83,4
12,86,4
14,60,3
14,78,2
14,80,1
14,83,3
14,63,3
15,64,4
16,81,4
16,60,4
16,70,4
16,82,4
16,80,4
16,64,3
16,83,3
16,86,2
17,60,3
17,65,4
17,68,4
17,70,4
17,69,4
17,85,3
17,64,4
17,79,3
17,83,4
17,77,3
17,87,3
17,86,4
18,81,4
18,60,4
18,65,3
18,68,2
18,70,2
18,82,4
18,69,3
18,76,3
18,80,3
18,73,3
18,64,4
18,83,2
18,86,2
20,64,2
20,77,0
21,65,2
21,82,3
21,69,2
21,80,2
21,73,3
21,75,3
21,79,2
21,86,2
22,81,3
22,61,1
22,70,2
22,89,2
22,64,2
22,79,3
22,86,3
23,60,4
23,65,3
23,82,3
23,69,4
23,73,3
23,75,3
23,79,3
23,83,4
23,87,2
24,82,4
24,67,1
24,64,2
25,70,2
25,82,2
25,80,4
25,73,2
25,74,1
25,84,3
25,85,2
25,64,2
25,75,0
25,79,2
25,87,2
25,63,1
25,86,1
26,86,4
27,60,2
27,65,4
27,69,3
27,80,3
27,73,4
27,79,2
27,83,4
27,72,3
27,86,2
28,66,4
29,81,2
29,78,2
29,88,1
29,83,4
29,86,4
30,65,4
30,82,4
30,73,4
30,64,3
31,89,3
32,60,4
32,68,2
32,70,2
32,82,3
32,66,2
32,78,3
32,62,4
32,69,3
32,73,2
32,74,4
32,75,3
32,79,2
32,83,2
32,87,4
32,72,2
32,86,3
33,65,4
33,82,4
33,89,3
33,67,4
33,69,4
33,73,4
33,75,4
33,87,3
33,63,3
33,86,4
34,65,4
34,70,1
34,62,2
34,69,4
34,71,2
34,74,2
34,63,2
35,65,3
35,70,3
35,82,4
35,76,4
35,80,2
35,73,3
35,64,4
35,75,4
35,79,3
35,83,4
35,63,4
35,86,3
36,65,4
36,80,3
36,75,4
36,87,2
37,84,2
37,85,2
37,64,3
37,87,3
37,63,3
38,60,4
38,64,3
38,87,1
39,65,3
39,66,4
39,69,4
40,87,4
41,60,2
41,65,3
41,82,4
41,66,3
41,69,4
41,79,2
41,83,3
41,86,3
42,65,4
43,60,3
43,65,4
43,68,4
43,82,4
43,89,4
43,69,4
43,80,3
43,73,3
43,79,3
43,83,4
43,77,4
43,86,4
44,65,2
44,82,4
44,62,3
44,80,2
44,73,2
44,84,1
44,85,2
44,64,0
44,75,2
44,83,0
46,60,3
46,67,3
46,83,4
47,60,3
47,65,2
47,68,3
47,70,2
47,82,3
47,66,2
47,62,2
47,69,3
47,80,2
47,64,3
47,87,3
47,67,2
47,76,2
47,73,3
47,74,2
47,85,2
47,75,3
47,79,3
47,83,4
47,86,3
48,60,3
48,61,2
48,68,2
48,70,4
48,64,3
48,76,2
48,83,4
49,75,3
50,87,3
51,83,3
52,60,4
52,61,4
52,68,4
52,70,2
52,82,3
52,89,4
52,62,4
52,69,4
52,64,4
52,87,2
52,74,4
52,85,0
52,79,4
52,86,2
53,60,4
53,75,4
54,76,3
54,83,4
55,80,4
55,64,4
55,83,4
56,61,3
56,67,4
56,75,3
57,81,4
57,60,4
57,61,4
57,65,4
57,68,4
57,70,3
57,82,3
57,66,3
57,69,4
57,80,3
57,67,4
57,73,4
57,75,4
57,83,4
57,77,4
57,86,3
58,60,3
58,61,2
58,65,3
58,62,4
58,69,4
58,71,3
58,63,3
58,72,3
58,74,3
58,86,3
59,64,4
