0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
21,21
22,22
23,23
24,24
25,25
26,26
27,27
28,28
29,29
30,30
31,31
32,32
33,33
34,34
35,35
36,36
37,37
38,38
39,39
40,40
41,41
42,42
43,43
44,44
45,45
46,46
47,47
48,48
49,49
50,50
51,51
52,52
53,53
54,54
55,55
56,56
57,57
58,58
59,59
6040,60
6041,61
6042,62
6043,63
6044,64
6045,65
6046,66
6047,67
6048,68
6049,69
6050,70
6051,71
6052,72
6053,73
6054,74
6055,75
6056,76
6057,77
6058,78
6059,79
6060,80
6061,81
6062,82
6063,83
6064,84
6065,85
6066,86
6067,87
6068,88
6069,89
