4407,7684,3
3823,7298,3
4825,6153,4
1087,7828,1
1646,7882,3
3806,7336,3
4886,6597,0
4166,7494,3
3172,6388,1
30,6185,0
2752,6191,2
1626,7927,2
2093,6669,4
1382,6561,1
1751,7034,0
4078,8308,4
2623,6448,0
868,6623,2
720,7747,4
2663,7399,1
3952,7109,0
4509,8449,1
3587,7034,1
1014,8745,3
1210,6102,3
3823,7715,2
5344,6832,4
5756,6709,3
5312,6729,2
691,6215,3
1597,6062,3
2200,6164,3
672,9188,2
473,7704,0
320,6662,1
3012,6166,0
4955,6183,4
748,6871,2
5584,8606,3
602,6743,4
4632,7148,0
2536,6355,2
3761,7595,0
4168,7111,4
665,6377,4
2580,6730,3
698,6243,3
3690,8369,2
5889,8757,1
3218,6080,1
5839,6047,1
1560,7234,2
3619,8096,1
4513,8821,0
1617,6625,0
1882,6753,2
5879,7010,4
5836,7063,0
2806,6748,2
2495,6248,3
5323,7788,1
4559,6297,3
1501,8164,2
5216,7054,4
307,6769,1
4751,7101,4
4219,6375,1
3117,6649,2
788,7033,0
2629,6078,2
494,6702,2
4908,6586,4
2595,6144,3
5555,6652,1
1206,8461,4
5130,7298,4
3307,8636,0
2115,8419,1
1748,6090,3
4421,7232,1
4531,6965,2
1087,7004,3
1376,7587,0
5737,6810,1
3427,6527,1
2696,6559,4
4794,7104,4
677,6940,1
1285,6372,2
2856,7291,0
4949,6904,1
5642,7185,3
3538,6108,1
5358,6848,0
3489,6250,3
5268,7253,0
3701,7043,3
87,8051,0
4415,6519,3
3640,7171,3
3755,6174,2
4888,6295,3
3028,6059,2
603,6348,3
3401,8144,2
2128,8256,3
2987,6174,4
3370,6401,3
1785,6474,3
5368,6238,2
3399,7578,2
4818,7837,4
2014,6415,3
3816,6153,4
1772,6296,1
4794,7160,0
742,7690,4
4311,6675,1
5644,6376,4
3392,6519,2
4343,6633,1
5768,6137,3
1353,6343,1
4004,6431,1
4542,7812,3
655,7560,4
549,6661,4
129,6446,1
1959,6759,3
2460,7296,3
5112,6312,3
1201,6188,1
4115,6357,1
3672,8523,0
215,6167,2
549,6471,0
4746,6296,0
52,7731,1
650,6202,3
2660,6059,3
4519,6248,2
3409,8115,4
4669,6507,0
5238,6188,2
3815,7722,1
933,6059,3
4436,6911,3
2644,6356,1
3976,6837,2
4424,6839,4
4905,6573,0
3975,9506,3
201,7228,4
4092,6055,4
1544,6211,2
2238,6144,2
1251,6869,1
1997,7015,2
4542,7347,4
2972,6259,1
709,6299,0
2405,7446,2
292,6451,3
839,7090,1
3723,7225,1
1767,7370,4
1638,6552,0
2406,6080,0
1469,8433,1
3597,8153,3
4963,6687,4
5954,7883,1
4185,6100,4
5529,6485,3
578,6665,4
301,7124,3
2943,6149,1
5256,7675,1
3490,6059,3
1736,9178,0
637,6167,2
1865,6067,3
4044,8476,3
1555,7148,1
2858,7175,3
4616,6569,4
263,7202,1
3094,7348,1
4790,7107,3
3649,6294,3
